0,36,270,234,144,144,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,290,252,193,193,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,261,225,147,147,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,287,249,178,178,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,293,257,178,178,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,264,228,146,146,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,419,382,315,315,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,287,251,167,167,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,272,236,165,165,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,275,238,146,146,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,250,214,147,147,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,263,227,143,143,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,299,263,170,170,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,378,340,220,220,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,271,235,151,151,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,285,247,171,171,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,270,234,143,143,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,330,294,223,223,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,307,271,196,196,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,323,285,235,235,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,257,220,157,157,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,309,272,213,213,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,262,224,139,139,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,299,262,162,162,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,302,265,190,190,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,285,247,166,166,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,283,246,168,168,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,271,233,149,149,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,305,268,173,173,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,302,265,171,171,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,290,253,146,146,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,250,214,158,158,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,275,238,146,146,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,278,241,163,163,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,345,307,214,214,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,307,270,187,187,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,329,293,197,197,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,258,222,148,148,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,288,252,157,157,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,331,295,215,215,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,278,241,165,165,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,339,301,238,238,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,312,274,205,205,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,328,290,177,177,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,344,307,204,204,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,268,232,156,156,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,276,239,144,144,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,260,223,140,140,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,314,276,191,191,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,299,263,152,152,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,265,229,142,142,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,302,265,184,184,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,39,316,277,199,199,39,39,0,0,79,40,39,39,39,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,311,273,230,230,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,245,209,148,148,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,273,236,192,192,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,331,293,203,203,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,261,224,166,166,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,268,231,143,143,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,307,270,209,209,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,323,287,207,207,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,276,239,148,148,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,320,283,208,208,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,275,239,171,171,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,279,243,166,166,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,306,269,160,160,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,404,367,220,220,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,291,254,190,190,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,283,247,162,162,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,282,245,165,165,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,358,322,230,230,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,271,235,151,151,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,39,311,272,212,212,39,39,0,0,79,40,39,39,39,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,276,239,166,166,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,286,249,183,183,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,308,271,225,225,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,289,252,191,191,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,267,231,126,126,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,273,237,153,153,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,306,269,151,151,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,281,244,145,145,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,256,219,141,141,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,274,237,161,161,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,298,262,163,163,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,357,321,168,168,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,353,316,212,212,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,333,296,203,203,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,310,272,159,159,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,336,298,230,230,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,306,268,204,204,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,262,225,141,141,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,273,236,152,152,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,330,293,189,189,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,345,309,232,232,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,284,248,179,179,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,314,276,196,196,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,281,244,174,174,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,286,249,159,159,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,401,365,243,243,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,332,295,194,194,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,302,265,208,208,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,303,267,202,202,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,303,267,172,172,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,279,243,184,184,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,39,341,302,208,208,39,39,0,0,79,40,39,39,39,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,345,309,217,217,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,320,284,215,215,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,314,276,217,217,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,286,250,122,122,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,337,299,240,240,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,304,267,183,183,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,316,280,173,173,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,263,226,154,154,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,289,252,179,179,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,311,274,182,182,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,309,273,180,180,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,290,254,148,148,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,328,290,215,215,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,275,238,139,139,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,288,252,176,176,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,302,265,202,202,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,265,229,155,155,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,297,259,177,177,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,310,273,219,219,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,277,240,181,181,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,281,245,184,184,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,281,245,170,170,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,368,330,234,234,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,301,264,150,150,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,269,233,144,144,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,324,286,190,190,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,320,282,218,218,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,270,234,148,148,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,282,245,167,167,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,274,237,128,128,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,263,227,159,159,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,281,245,173,173,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,292,255,150,150,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,392,355,260,260,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,324,286,195,195,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,346,310,238,238,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,264,228,132,132,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,322,284,235,235,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,305,268,206,206,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,284,247,149,149,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,279,242,163,163,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,250,213,144,144,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,285,249,161,161,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,267,230,160,160,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,318,281,190,190,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,334,298,245,245,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,362,325,214,214,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,279,243,129,129,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,310,273,189,189,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,293,256,198,198,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,293,255,155,155,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,341,303,182,182,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,337,299,205,205,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,332,295,198,198,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,296,259,174,174,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,278,241,178,178,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,275,238,161,161,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,37,294,257,201,201,37,37,0,0,75,38,37,37,37,0,0,0,1,1,0,1,1,0,0,0,0,0
0,36,285,249,164,164,36,36,0,0,73,37,36,36,36,0,0,0,1,1,0,1,1,0,0,0,0,0
0,39,316,277,204,204,39,39,0,0,79,40,39,39,39,0,0,0,1,1,0,1,1,0,0,0,0,0
0,38,269,231,147,147,38,38,0,0,77,39,38,38,38,0,0,0,1,1,0,1,1,0,0,0,0,0
